institute_id,year,e_total,e_AmerInd_AlaskNtv,e_Asian,e_AfrAmer,e_Hispanic,e_Hi_PacIsland,e_White,e_2orMore,e_unknown,e_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien
439190,2020,2597,7,345,72,297,10,1318,223,185,140,279.0,1.0,36.0,3.0,34.0,0.0,150.0,34.0,20.0,1.0,279.0,1.0,36.0,3.0,34.0,0.0,150.0,34.0,20.0,1.0
439914,2010,39,0,8,0,0,0,29,2,0,0,,,,,,,,,,,,,,,,,,,,
439914,2011,41,0,6,0,1,0,33,0,1,0,,,,,,,,,,,,,,,,,,,,
439914,2012,40,0,8,0,1,0,30,0,1,0,,,,,,,,,,,,,,,,,,,,
439914,2013,50,0,13,1,2,0,33,0,1,0,,,,,,,,,,,,,,,,,,,,
439914,2014,42,0,12,1,2,0,26,1,0,0,,,,,,,,,,,,,,,,,,,,
439914,2015,37,0,8,1,1,0,23,4,0,0,,,,,,,,,,,,,,,,,,,,
439914,2016,22,0,5,0,0,0,16,1,0,0,,,,,,,,,,,,,,,,,,,,
439914,2017,27,0,0,0,0,0,0,27,0,0,,,,,,,,,,,,,,,,,,,,
439914,2018,29,0,5,0,2,0,20,2,0,0,,,,,,,,,,,,,,,,,,,,
439914,2019,34,0,2,0,1,0,31,0,0,0,,,,,,,,,,,,,,,,,,,,
439914,2020,31,0,4,0,1,0,22,3,1,0,,,,,,,,,,,,,,,,,,,,
440545,2010,1278,12,87,128,91,15,583,17,329,16,90.0,0.0,1.0,4.0,9.0,0.0,26.0,2.0,47.0,1.0,90.0,0.0,1.0,4.0,9.0,0.0,26.0,2.0,47.0,1.0
440545,2011,748,11,46,105,62,17,460,27,19,1,41.0,0.0,1.0,6.0,3.0,1.0,27.0,1.0,2.0,0.0,41.0,0.0,1.0,6.0,3.0,1.0,27.0,1.0,2.0,0.0
440545,2012,608,4,37,78,48,15,345,17,61,3,10.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0
441131,2010,265,0,12,3,4,0,231,13,2,0,,,,,,,,,,,,,,,,,,,,
441131,2011,272,0,9,4,2,0,242,14,1,0,,,,,,,,,,,,,,,,,,,,
441131,2012,278,1,10,6,4,0,240,15,2,0,,,,,,,,,,,,,,,,,,,,
441131,2013,284,1,7,5,8,0,235,15,13,0,,,,,,,,,,,,,,,,,,,,
441131,2014,297,1,8,5,6,0,244,19,14,0,,,,,,,,,,,,,,,,,,,,
441131,2015,302,4,12,7,4,0,241,20,14,0,,,,,,,,,,,,,,,,,,,,
441131,2016,300,5,19,4,7,0,240,15,10,0,,,,,,,,,,,,,,,,,,,,
441131,2017,275,3,18,8,10,0,223,10,3,0,,,,,,,,,,,,,,,,,,,,
441131,2018,242,0,18,6,9,0,200,7,1,1,,,,,,,,,,,,,,,,,,,,
441131,2019,258,0,15,9,11,0,209,5,9,0,,,,,,,,,,,,,,,,,,,,
441131,2020,266,2,11,6,13,1,209,8,13,3,,,,,,,,,,,,,,,,,,,,
441159,2011,281,4,38,44,20,5,145,7,4,14,,,,,,,,,,,,,,,,,,,,
441159,2012,264,5,38,29,16,5,134,4,12,21,,,,,,,,,,,,,,,,,,,,
443049,2010,235,0,14,102,4,0,74,0,37,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
443049,2011,306,2,16,125,4,0,80,3,45,31,,,,,,,,,,,,,,,,,,,,
443049,2012,335,2,29,135,15,0,75,7,38,34,11.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
443049,2013,318,1,19,125,15,0,75,7,38,38,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
443049,2014,320,1,30,123,15,0,80,10,26,35,9.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
443049,2015,370,1,61,126,16,2,101,9,22,32,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
443049,2016,588,3,121,215,20,3,141,17,36,32,20.0,0.0,14.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,20.0,0.0,14.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0
443049,2017,288,2,41,103,17,1,83,7,23,11,9.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0
443049,2018,196,0,26,63,10,1,62,6,9,19,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
443049,2019,230,0,21,84,5,2,73,7,14,24,,,,,,,,,,,,,,,,,,,,
443049,2020,318,1,66,83,14,1,117,8,9,19,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
443410,2010,966,2,66,5,58,2,551,49,135,98,131.0,0.0,3.0,1.0,7.0,0.0,73.0,5.0,22.0,20.0,131.0,0.0,3.0,1.0,7.0,0.0,73.0,5.0,22.0,20.0
443410,2011,899,1,66,6,52,1,494,49,137,93,128.0,0.0,9.0,2.0,7.0,0.0,75.0,7.0,18.0,10.0,128.0,0.0,9.0,2.0,7.0,0.0,75.0,7.0,18.0,10.0
443410,2012,1054,2,67,7,59,2,528,44,240,105,160.0,1.0,9.0,0.0,9.0,0.0,90.0,7.0,38.0,6.0,160.0,1.0,9.0,0.0,9.0,0.0,90.0,7.0,38.0,6.0
443410,2013,1000,1,56,10,68,4,459,49,231,122,148.0,0.0,10.0,0.0,10.0,1.0,56.0,12.0,39.0,20.0,148.0,0.0,10.0,0.0,10.0,1.0,56.0,12.0,39.0,20.0
443410,2014,1018,0,53,6,51,4,404,60,272,168,154.0,0.0,5.0,0.0,6.0,1.0,56.0,7.0,61.0,18.0,154.0,0.0,5.0,0.0,6.0,1.0,56.0,7.0,61.0,18.0
443410,2015,1076,2,48,8,55,2,415,43,335,168,194.0,1.0,5.0,1.0,8.0,0.0,77.0,7.0,76.0,19.0,194.0,1.0,5.0,1.0,8.0,0.0,77.0,7.0,76.0,19.0
443410,2016,1062,4,54,12,57,3,398,43,366,125,193.0,1.0,11.0,5.0,12.0,0.0,75.0,5.0,76.0,8.0,193.0,1.0,11.0,5.0,12.0,0.0,75.0,5.0,76.0,8.0
443410,2017,1102,3,68,15,64,2,484,55,283,128,225.0,0.0,19.0,4.0,14.0,0.0,148.0,18.0,5.0,17.0,225.0,0.0,19.0,4.0,14.0,0.0,148.0,18.0,5.0,17.0
443410,2018,970,3,74,11,68,3,549,62,6,194,216.0,0.0,14.0,1.0,22.0,0.0,135.0,16.0,6.0,22.0,216.0,0.0,14.0,1.0,22.0,0.0,135.0,16.0,6.0,22.0
443410,2019,1174,3,92,17,81,3,590,73,141,174,185.0,0.0,21.0,5.0,18.0,0.0,104.0,19.0,9.0,9.0,185.0,0.0,21.0,5.0,18.0,0.0,104.0,19.0,9.0,9.0
443410,2020,1120,2,101,17,88,2,607,84,75,144,159.0,2.0,17.0,4.0,9.0,0.0,96.0,25.0,1.0,5.0,159.0,2.0,17.0,4.0,9.0,0.0,96.0,25.0,1.0,5.0
446808,2010,519,3,29,18,15,1,111,14,328,0,73.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,66.0,0.0,73.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,66.0,0.0
446808,2011,436,4,25,31,19,3,110,14,230,0,28.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,19.0,0.0,28.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,19.0,0.0
446808,2012,335,7,22,25,11,3,90,19,158,0,14.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,0.0
446808,2013,384,6,28,22,7,7,107,8,199,0,35.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,26.0,0.0,35.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,26.0,0.0
446808,2014,299,4,22,21,7,6,90,7,142,0,36.0,0.0,4.0,5.0,0.0,0.0,7.0,0.0,20.0,0.0,36.0,0.0,4.0,5.0,0.0,0.0,7.0,0.0,20.0,0.0
446808,2015,177,1,15,21,3,4,56,4,73,0,,,,,,,,,,,,,,,,,,,,
446808,2016,86,0,10,10,1,3,23,3,36,0,,,,,,,,,,,,,,,,,,,,
446808,2017,12,0,0,2,0,1,2,1,6,0,,,,,,,,,,,,,,,,,,,,
455406,2010,224,0,24,0,9,0,181,5,5,0,,,,,,,,,,,,,,,,,,,,
455406,2011,294,0,29,0,12,0,235,11,5,2,,,,,,,,,,,,,,,,,,,,
455406,2012,300,0,37,1,12,0,229,14,4,3,,,,,,,,,,,,,,,,,,,,
455406,2013,359,1,54,1,20,0,254,18,6,5,,,,,,,,,,,,,,,,,,,,
455406,2014,431,2,61,1,25,0,299,25,11,7,,,,,,,,,,,,,,,,,,,,
455406,2015,495,2,72,3,33,1,343,24,10,7,,,,,,,,,,,,,,,,,,,,
455406,2016,568,2,79,3,40,1,391,31,13,8,,,,,,,,,,,,,,,,,,,,
455406,2017,573,2,68,7,39,1,396,35,16,9,,,,,,,,,,,,,,,,,,,,
455406,2018,570,0,69,6,47,2,388,33,15,10,,,,,,,,,,,,,,,,,,,,
455406,2019,576,1,95,6,53,2,360,34,18,7,,,,,,,,,,,,,,,,,,,,
455406,2020,573,1,101,8,55,2,348,33,17,8,,,,,,,,,,,,,,,,,,,,
458159,2010,197,0,13,4,4,0,173,1,0,2,,,,,,,,,,,,,,,,,,,,
458159,2011,157,2,8,5,4,0,135,0,0,3,,,,,,,,,,,,,,,,,,,,
458159,2012,164,2,8,4,8,0,139,0,1,2,,,,,,,,,,,,,,,,,,,,
458159,2013,143,1,6,3,7,1,122,0,2,1,,,,,,,,,,,,,,,,,,,,
458159,2014,108,0,7,3,4,0,92,0,1,1,,,,,,,,,,,,,,,,,,,,
458159,2015,87,0,5,3,5,0,69,1,0,4,,,,,,,,,,,,,,,,,,,,
458159,2016,45,0,3,2,1,0,36,0,1,2,,,,,,,,,,,,,,,,,,,,
458159,2017,30,1,2,1,1,0,21,2,1,1,,,,,,,,,,,,,,,,,,,,
460941,2011,32,0,1,2,1,0,28,0,0,0,,,,,,,,,,,,,,,,,,,,
460941,2012,37,0,1,0,0,0,32,2,2,0,,,,,,,,,,,,,,,,,,,,
460941,2013,42,0,0,0,0,0,33,3,3,3,,,,,,,,,,,,,,,,,,,,
460941,2014,51,0,0,0,0,0,38,4,5,4,,,,,,,,,,,,,,,,,,,,
460941,2015,52,0,0,0,1,0,44,3,2,2,,,,,,,,,,,,,,,,,,,,
475200,2011,380,19,3,5,16,6,323,6,2,0,,,,,,,,,,,,,,,,,,,,
475200,2012,347,19,4,7,17,4,288,6,2,0,,,,,,,,,,,,,,,,,,,,
475200,2013,313,16,3,3,16,2,263,7,3,0,,,,,,,,,,,,,,,,,,,,
475200,2014,328,11,3,5,23,2,275,5,4,0,,,,,,,,,,,,,,,,,,,,
475200,2015,338,9,4,3,22,1,287,6,5,1,,,,,,,,,,,,,,,,,,,,
475200,2016,331,5,3,9,22,0,277,8,6,1,,,,,,,,,,,,,,,,,,,,
475200,2017,313,8,2,9,21,2,256,4,11,0,,,,,,,,,,,,,,,,,,,,
475200,2018,294,3,4,9,21,2,238,8,9,0,,,,,,,,,,,,,,,,,,,,
475200,2019,275,6,7,10,26,2,211,9,4,0,,,,,,,,,,,,,,,,,,,,
475200,2020,262,8,3,13,21,1,205,11,0,0,,,,,,,,,,,,,,,,,,,,
482662,2013,673,8,53,70,40,13,361,12,96,20,9.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0
482662,2014,564,4,60,70,35,11,307,16,41,20,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
482662,2015,12,0,2,0,0,0,9,0,0,1,,,,,,,,,,,,,,,,,,,,
484303,2014,74,0,15,2,1,0,56,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
484303,2015,30,2,3,0,2,0,22,1,0,0,,,,,,,,,,,,,,,,,,,,
484303,2016,30,0,7,0,1,0,20,1,0,1,,,,,,,,,,,,,,,,,,,,
484303,2017,41,1,9,0,2,1,24,1,0,3,,,,,,,,,,,,,,,,,,,,
487603,2015,813,11,35,52,62,13,392,31,204,13,75.0,0.0,0.0,3.0,10.0,0.0,39.0,4.0,19.0,0.0,75.0,0.0,0.0,3.0,10.0,0.0,39.0,4.0,19.0,0.0
487603,2016,966,9,51,63,76,12,404,36,315,0,63.0,0.0,5.0,5.0,9.0,1.0,40.0,1.0,2.0,0.0,63.0,0.0,5.0,5.0,9.0,1.0,40.0,1.0,2.0,0.0
487603,2017,1116,9,48,60,77,9,542,41,329,1,78.0,1.0,2.0,1.0,10.0,2.0,56.0,6.0,0.0,0.0,78.0,1.0,2.0,1.0,10.0,2.0,56.0,6.0,0.0,0.0
487603,2018,1155,5,66,54,90,13,549,48,328,2,74.0,1.0,3.0,1.0,10.0,2.0,51.0,3.0,3.0,0.0,74.0,1.0,3.0,1.0,10.0,2.0,51.0,3.0,3.0,0.0
487603,2019,1130,8,45,48,78,17,478,50,405,1,66.0,3.0,4.0,2.0,4.0,1.0,44.0,3.0,5.0,0.0,66.0,3.0,4.0,2.0,4.0,1.0,44.0,3.0,5.0,0.0
487603,2020,1215,10,31,42,64,9,395,43,619,2,72.0,2.0,2.0,2.0,1.0,0.0,22.0,0.0,43.0,0.0,72.0,2.0,2.0,2.0,1.0,0.0,22.0,0.0,43.0,0.0
488448,2016,71,0,4,3,7,0,57,0,0,0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
488448,2017,113,1,4,8,8,2,83,3,0,4,9.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0
488448,2018,100,2,6,14,3,1,67,2,0,5,7.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
488448,2019,106,3,7,14,11,1,63,4,0,3,8.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0
488448,2020,96,5,7,9,8,0,62,5,0,0,9.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0
