institute_id,year,gr_total,gr_AmerInd_AlaskNtv,gr_Asian,gr_AfrAmer,gr_Hispanic,gr_Hi_PacIsland,gr_White,gr_2orMore,gr_unknown,gr_nonresAlien,co_total,co_AmerInd_AlaskNtv,co_Asian,co_AfrAmer,co_Hispanic,co_Hi_PacIsland,co_White,co_2orMore,co_unknown,co_nonresAlien,hr_total,hr_AmerInd_AlaskNtv,hr_Asian,hr_AfrAmer,hr_Hispanic,hr_Hi_PacIsland,hr_White,hr_2orMore,hr_unknown,hr_nonresAlien
236638,2012,,,,,,,,,,,,,,,,,,,,,164.0,7.0,12.0,4.0,26.0,4.0,375.0,0.0,79.0,0.0
236638,2013,,,,,,,,,,,,,,,,,,,,,174.0,8.0,12.0,3.0,25.0,3.0,361.0,0.0,104.0,0.0
236692,2012,,,,,,,,,,,,,,,,,,,,,331.0,6.0,16.0,12.0,17.0,1.0,649.0,6.0,0.0,0.0
236692,2013,,,,,,,,,,,,,,,,,,,,,390.0,12.0,27.0,16.0,36.0,1.0,962.0,9.0,0.0,0.0
236692,2014,,,,,,,,,,,,,,,,,,,,,419.0,14.0,26.0,16.0,30.0,1.0,1059.0,9.0,1.0,1.0
236692,2015,,,,,,,,,,,,,,,,,,,,,443.0,11.0,19.0,13.0,14.0,2.0,1100.0,33.0,5.0,0.0
236692,2016,,,,,,,,,,,,,,,,,,,,,410.0,10.0,21.0,11.0,13.0,4.0,980.0,30.0,8.0,0.0
236708,2012,,,,,,,,,,,,,,,,,,,,,284.0,11.0,30.0,11.0,23.0,1.0,775.0,9.0,0.0,0.0
236708,2013,,,,,,,,,,,,,,,,,,,,,230.0,3.0,18.0,11.0,11.0,0.0,504.0,8.0,0.0,2.0
236708,2014,,,,,,,,,,,,,,,,,,,,,215.0,2.0,17.0,14.0,12.0,0.0,454.0,10.0,0.0,1.0
236708,2015,,,,,,,,,,,,,,,,,,,,,253.0,1.0,26.0,13.0,14.0,1.0,550.0,31.0,2.0,0.0
236753,2012,,,,,,,,,,,,,,,,,,,,,239.0,5.0,44.0,45.0,13.0,3.0,586.0,6.0,1.0,0.0
236753,2013,,,,,,,,,,,,,,,,,,,,,265.0,4.0,48.0,46.0,14.0,8.0,637.0,6.0,1.0,0.0
236753,2014,,,,,,,,,,,,,,,,,,,,,284.0,6.0,51.0,49.0,15.0,7.0,679.0,7.0,1.0,0.0
236753,2015,,,,,,,,,,,,,,,,,,,,,423.0,8.0,97.0,84.0,24.0,10.0,836.0,78.0,22.0,0.0
236887,2012,,,,,,,,,,,,,,,,,,,,,213.0,5.0,11.0,2.0,36.0,0.0,440.0,6.0,0.0,0.0
236887,2013,,,,,,,,,,,,,,,,,,,,,226.0,4.0,7.0,2.0,38.0,0.0,462.0,7.0,0.0,0.0
236887,2014,,,,,,,,,,,,,,,,,,,,,217.0,6.0,9.0,3.0,41.0,0.0,442.0,10.0,0.0,0.0
236887,2015,,,,,,,,,,,,,,,,,,,,,221.0,6.0,6.0,2.0,42.0,0.0,447.0,11.0,0.0,0.0
236887,2016,,,,,,,,,,,,,,,,,,,,,218.0,7.0,5.0,2.0,38.0,0.0,446.0,11.0,0.0,0.0
236887,2017,,,,,,,,,,,,,,,,,,,,,216.0,6.0,7.0,9.0,40.0,2.0,429.0,10.0,0.0,0.0
236975,2012,,,,,,,,,,,,,,,,,,,,,153.0,4.0,5.0,2.0,25.0,1.0,336.0,9.0,0.0,0.0
236975,2013,,,,,,,,,,,,,,,,,,,,,151.0,5.0,6.0,4.0,30.0,1.0,328.0,11.0,0.0,0.0
236975,2014,,,,,,,,,,,,,,,,,,,,,152.0,5.0,7.0,4.0,29.0,1.0,315.0,13.0,0.0,0.0
236975,2015,,,,,,,,,,,,,,,,,,,,,149.0,2.0,8.0,4.0,31.0,1.0,315.0,12.0,0.0,0.0
236975,2016,,,,,,,,,,,,,,,,,,,,,151.0,3.0,7.0,4.0,31.0,1.0,331.0,15.0,0.0,0.0
237039,2012,,,,,,,,,,,,,,,,,,,,,160.0,4.0,13.0,3.0,9.0,0.0,373.0,4.0,0.0,0.0
237039,2013,,,,,,,,,,,,,,,,,,,,,163.0,3.0,16.0,6.0,13.0,0.0,394.0,3.0,0.0,0.0
237039,2015,,,,,,,,,,,,,,,,,,,,,157.0,2.0,19.0,7.0,9.0,0.0,376.0,6.0,0.0,0.0
237039,2016,,,,,,,,,,,,,,,,,,,,,153.0,3.0,17.0,3.0,10.0,0.0,377.0,4.0,0.0,0.0
237109,2012,,,,,,,,,,,,,,,,,,,,,200.0,5.0,7.0,4.0,72.0,0.0,391.0,0.0,0.0,0.0
237109,2013,,,,,,,,,,,,,,,,,,,,,181.0,20.0,22.0,21.0,66.0,21.0,282.0,26.0,27.0,11.0
245883,2012,,,,,,,,,,,,,,,,,,,,,59.0,6.0,7.0,6.0,3.0,0.0,162.0,7.0,9.0,0.0
245883,2013,,,,,,,,,,,,,,,,,,,,,51.0,6.0,12.0,4.0,3.0,1.0,131.0,1.0,10.0,0.0
245883,2020,,,,,,,,,,,,,,,,,,,,,39.0,2.0,14.0,6.0,11.0,2.0,105.0,7.0,3.0,0.0
420705,2011,,,,,,,,,,,,,,,,,,,,,7.0,0.0,3.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0
420705,2013,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
420705,2015,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0
420705,2016,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
420705,2017,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
420705,2018,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
420705,2019,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0
420705,2020,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0
439057,2012,,,,,,,,,,,,,,,,,,,,,44.0,0.0,5.0,8.0,3.0,0.0,71.0,4.0,0.0,0.0
439057,2013,,,,,,,,,,,,,,,,,,,,,38.0,0.0,3.0,8.0,3.0,0.0,62.0,3.0,1.0,0.0
439190,2012,,,,,,,,,,,,,,,,,,,,,76.0,3.0,17.0,5.0,9.0,0.0,168.0,2.0,3.0,0.0
439190,2013,,,,,,,,,,,,,,,,,,,,,75.0,2.0,20.0,4.0,9.0,0.0,167.0,1.0,2.0,0.0
439190,2014,,,,,,,,,,,,,,,,,,,,,77.0,3.0,16.0,4.0,11.0,0.0,180.0,0.0,3.0,0.0
439914,2011,,,,,,,,,,,,,,,,,,,,,10.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
439914,2013,,,,,,,,,,,,,,,,,,,,,13.0,0.0,6.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0
439914,2015,,,,,,,,,,,,,,,,,,,,,14.0,0.0,6.0,0.0,2.0,0.0,19.0,0.0,2.0,5.0
439914,2016,,,,,,,,,,,,,,,,,,,,,18.0,0.0,8.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0
439914,2017,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0
439914,2018,,,,,,,,,,,,,,,,,,,,,12.0,0.0,7.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0
439914,2019,,,,,,,,,,,,,,,,,,,,,9.0,0.0,7.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0
439914,2020,,,,,,,,,,,,,,,,,,,,,16.0,0.0,6.0,1.0,2.0,0.0,18.0,3.0,1.0,0.0
441131,2013,,,,,,,,,,,,,,,,,,,,,38.0,2.0,3.0,5.0,2.0,0.0,82.0,0.0,2.0,0.0
441131,2015,,,,,,,,,,,,,,,,,,,,,45.0,1.0,3.0,5.0,4.0,0.0,82.0,1.0,0.0,0.0
441131,2016,,,,,,,,,,,,,,,,,,,,,55.0,1.0,3.0,4.0,1.0,1.0,112.0,0.0,0.0,2.0
441131,2017,,,,,,,,,,,,,,,,,,,,,53.0,0.0,9.0,4.0,3.0,0.0,88.0,3.0,0.0,0.0
441131,2018,,,,,,,,,,,,,,,,,,,,,46.0,0.0,7.0,2.0,3.0,2.0,96.0,2.0,0.0,0.0
441131,2019,,,,,,,,,,,,,,,,,,,,,49.0,0.0,5.0,4.0,2.0,3.0,121.0,2.0,0.0,0.0
441131,2020,,,,,,,,,,,,,,,,,,,,,44.0,0.0,5.0,3.0,3.0,0.0,103.0,4.0,0.0,0.0
443049,2017,,,,,,,,,,,,,,,,,,,,,28.0,0.0,10.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0
455406,2013,,,,,,,,,,,,,,,,,,,,,50.0,0.0,2.0,0.0,6.0,1.0,114.0,1.0,0.0,0.0
455406,2015,,,,,,,,,,,,,,,,,,,,,70.0,1.0,1.0,0.0,8.0,1.0,124.0,3.0,20.0,0.0
455406,2016,,,,,,,,,,,,,,,,,,,,,81.0,1.0,1.0,0.0,11.0,1.0,167.0,3.0,34.0,0.0
455406,2017,,,,,,,,,,,,,,,,,,,,,106.0,1.0,3.0,2.0,18.0,1.0,216.0,4.0,31.0,0.0
455406,2018,,,,,,,,,,,,,,,,,,,,,79.0,2.0,2.0,1.0,18.0,0.0,173.0,5.0,15.0,0.0
455406,2019,,,,,,,,,,,,,,,,,,,,,79.0,3.0,2.0,1.0,18.0,0.0,177.0,6.0,13.0,0.0
455406,2020,,,,,,,,,,,,,,,,,,,,,89.0,8.0,4.0,2.0,21.0,0.0,198.0,5.0,14.0,0.0
458159,2012,,,,,,,,,,,,,,,,,,,,,43.0,0.0,3.0,3.0,0.0,5.0,78.0,0.0,1.0,1.0
458159,2013,,,,,,,,,,,,,,,,,,,,,30.0,0.0,2.0,3.0,1.0,1.0,68.0,0.0,0.0,0.0
458159,2015,,,,,,,,,,,,,,,,,,,,,12.0,0.0,7.0,0.0,2.0,0.0,35.0,8.0,0.0,0.0
460941,2011,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0
460941,2012,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0
460941,2013,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0
460941,2014,,,,,,,,,,,,,,,,,,,,,7.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0
460941,2015,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0
475200,2013,,,,,,,,,,,,,,,,,,,,,26.0,0.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0
475200,2015,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0
475200,2016,,,,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0
475200,2017,,,,,,,,,,,,,,,,,,,,,8.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0
475200,2018,,,,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0
475200,2019,,,,,,,,,,,,,,,,,,,,,14.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
475200,2020,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0
484303,2015,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
484303,2016,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
484303,2017,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
487603,2015,,,,,,,,,,,,,,,,,,,,,51.0,0.0,2.0,0.0,5.0,0.0,60.0,2.0,0.0,0.0
487603,2016,,,,,,,,,,,,,,,,,,,,,53.0,0.0,6.0,1.0,2.0,0.0,78.0,6.0,0.0,0.0
487603,2017,,,,,,,,,,,,,,,,,,,,,70.0,0.0,5.0,1.0,3.0,0.0,105.0,7.0,1.0,0.0
487603,2018,,,,,,,,,,,,,,,,,,,,,87.0,0.0,6.0,6.0,6.0,0.0,122.0,5.0,3.0,0.0
487603,2019,,,,,,,,,,,,,,,,,,,,,80.0,0.0,6.0,6.0,6.0,0.0,112.0,7.0,4.0,0.0
487603,2020,,,,,,,,,,,,,,,,,,,,,71.0,0.0,5.0,5.0,6.0,0.0,97.0,6.0,5.0,0.0
